"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.io.InputStream openStream()>","<com.xxx.yyy.MessageReceiver: void onReceive(android.content.Context,android.content.Intent)>","<android.database.Cursor: java.lang.String getString(int)>","<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>","<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>","<android.content.Intent: void <init>()>","<android.os.Bundle: java.lang.Object get(java.lang.String)>","<android.content.Intent: android.os.Bundle getExtras()>","<android.content.Intent: java.lang.String getAction()>","@parameter1: android.content.Intent"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.io.InputStream openStream()>","<com.xxx.yyy.MyService: void onStart(android.content.Intent,int)>","<android.database.Cursor: java.lang.String getString(int)>","<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>","<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>","<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>","<android.net.NetworkInfo: java.lang.String getTypeName()>","<android.app.PendingIntent: android.app.PendingIntent getBroadcast(android.content.Context,int,android.content.Intent,int)>","<android.net.NetworkInfo: java.lang.String getExtraInfo()>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.io.InputStream openStream()>","<com.ophone.MiniPlayer.MusicActivity: void onCreate(android.os.Bundle)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.io.InputStream openStream()>","<com.ophone.MiniPlayer.PlayingListActivity: boolean onOptionsItemSelected(android.view.MenuItem)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.io.InputStream openStream()>","<com.ophone.MiniPlayer.MusicActivity$9: void onClick(android.content.DialogInterface,int)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.io.InputStream openStream()>","<com.ophone.MiniPlayer.LogoActivity: void onCreate(android.os.Bundle)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.SEND_SMS","<android.telephony.gsm.SmsManager: void sendTextMessage(java.lang.String,java.lang.String,java.lang.String,android.app.PendingIntent,android.app.PendingIntent)>","<com.xxx.yyy.MessageReceiver: void onReceive(android.content.Context,android.content.Intent)>","<android.content.Intent: void <init>()>","<android.content.Intent: java.lang.String getAction()>","@parameter1: android.content.Intent"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.SEND_SMS","<android.telephony.gsm.SmsManager: void sendTextMessage(java.lang.String,java.lang.String,java.lang.String,android.app.PendingIntent,android.app.PendingIntent)>","<com.xxx.yyy.MyService: void onStart(android.content.Intent,int)>","<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>","<android.database.Cursor: java.lang.String getString(int)>","<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>","<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>","<android.app.PendingIntent: android.app.PendingIntent getBroadcast(android.content.Context,int,android.content.Intent,int)>","<android.net.NetworkInfo: java.lang.String getTypeName()>","<android.net.NetworkInfo: java.lang.String getExtraInfo()>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.SEND_SMS","<android.telephony.gsm.SmsManager: void sendTextMessage(java.lang.String,java.lang.String,java.lang.String,android.app.PendingIntent,android.app.PendingIntent)>","<com.ophone.MiniPlayer.MusicActivity: void onCreate(android.os.Bundle)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.SEND_SMS","<android.telephony.gsm.SmsManager: void sendTextMessage(java.lang.String,java.lang.String,java.lang.String,android.app.PendingIntent,android.app.PendingIntent)>","<com.ophone.MiniPlayer.PlayingListActivity: boolean onOptionsItemSelected(android.view.MenuItem)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.SEND_SMS","<android.telephony.gsm.SmsManager: void sendTextMessage(java.lang.String,java.lang.String,java.lang.String,android.app.PendingIntent,android.app.PendingIntent)>","<com.ophone.MiniPlayer.MusicActivity$9: void onClick(android.content.DialogInterface,int)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.SEND_SMS","<android.telephony.gsm.SmsManager: void sendTextMessage(java.lang.String,java.lang.String,java.lang.String,android.app.PendingIntent,android.app.PendingIntent)>","<com.ophone.MiniPlayer.LogoActivity: void onCreate(android.os.Bundle)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.net.URLConnection openConnection()>","<com.xxx.yyy.MessageReceiver: void onReceive(android.content.Context,android.content.Intent)>","<android.database.Cursor: java.lang.String getString(int)>","<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>","<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>","<android.content.Intent: void <init>()>","<android.os.Bundle: java.lang.Object get(java.lang.String)>","<android.content.Intent: android.os.Bundle getExtras()>","<android.content.Intent: java.lang.String getAction()>","@parameter1: android.content.Intent"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.net.URLConnection openConnection()>","<com.xxx.yyy.MyService: void onStart(android.content.Intent,int)>","<android.database.Cursor: java.lang.String getString(int)>","<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>","<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>","<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>","<android.net.NetworkInfo: java.lang.String getTypeName()>","<android.app.PendingIntent: android.app.PendingIntent getBroadcast(android.content.Context,int,android.content.Intent,int)>","<android.net.NetworkInfo: java.lang.String getExtraInfo()>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.net.URLConnection openConnection()>","<com.ophone.MiniPlayer.MusicActivity: void onCreate(android.os.Bundle)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.net.URLConnection openConnection()>","<com.ophone.MiniPlayer.PlayingListActivity: boolean onOptionsItemSelected(android.view.MenuItem)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.net.URLConnection openConnection()>","<com.ophone.MiniPlayer.MusicActivity$9: void onClick(android.content.DialogInterface,int)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.net.URLConnection openConnection()>","<com.ophone.MiniPlayer.LogoActivity: void onCreate(android.os.Bundle)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.net.URLConnection openConnection()>","<com.xxx.yyy.MessageReceiver: void onReceive(android.content.Context,android.content.Intent)>","<android.database.Cursor: java.lang.String getString(int)>","<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>","<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>","<android.content.Intent: void <init>()>","<android.os.Bundle: java.lang.Object get(java.lang.String)>","<android.content.Intent: android.os.Bundle getExtras()>","<android.content.Intent: java.lang.String getAction()>","@parameter1: android.content.Intent"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.net.URLConnection openConnection()>","<com.xxx.yyy.MyService: void onStart(android.content.Intent,int)>","<android.database.Cursor: java.lang.String getString(int)>","<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>","<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>","<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>","<android.net.NetworkInfo: java.lang.String getTypeName()>","<android.app.PendingIntent: android.app.PendingIntent getBroadcast(android.content.Context,int,android.content.Intent,int)>","<android.net.NetworkInfo: java.lang.String getExtraInfo()>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.net.URLConnection openConnection()>","<com.ophone.MiniPlayer.MusicActivity: void onCreate(android.os.Bundle)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.net.URLConnection openConnection()>","<com.ophone.MiniPlayer.PlayingListActivity: boolean onOptionsItemSelected(android.view.MenuItem)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.net.URLConnection openConnection()>","<com.ophone.MiniPlayer.MusicActivity$9: void onClick(android.content.DialogInterface,int)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.net.URLConnection openConnection()>","<com.ophone.MiniPlayer.LogoActivity: void onCreate(android.os.Bundle)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.net.URLConnection openConnection()>","<com.xxx.yyy.MessageReceiver: void onReceive(android.content.Context,android.content.Intent)>","<android.database.Cursor: java.lang.String getString(int)>","<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>","<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>","<android.content.Intent: void <init>()>","<android.os.Bundle: java.lang.Object get(java.lang.String)>","<android.content.Intent: android.os.Bundle getExtras()>","<android.content.Intent: java.lang.String getAction()>","@parameter1: android.content.Intent"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.net.URLConnection openConnection()>","<com.xxx.yyy.MyService: void onStart(android.content.Intent,int)>","<android.database.Cursor: java.lang.String getString(int)>","<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>","<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>","<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>","<android.net.NetworkInfo: java.lang.String getTypeName()>","<android.app.PendingIntent: android.app.PendingIntent getBroadcast(android.content.Context,int,android.content.Intent,int)>","<android.net.NetworkInfo: java.lang.String getExtraInfo()>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.net.URLConnection openConnection()>","<com.ophone.MiniPlayer.MusicActivity: void onCreate(android.os.Bundle)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.net.URLConnection openConnection()>","<com.ophone.MiniPlayer.PlayingListActivity: boolean onOptionsItemSelected(android.view.MenuItem)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.net.URLConnection openConnection()>","<com.ophone.MiniPlayer.MusicActivity$9: void onClick(android.content.DialogInterface,int)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.net.URLConnection openConnection()>","<com.ophone.MiniPlayer.LogoActivity: void onCreate(android.os.Bundle)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.io.InputStream openStream()>","<com.xxx.yyy.MessageReceiver: void onReceive(android.content.Context,android.content.Intent)>","<android.database.Cursor: java.lang.String getString(int)>","<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>","<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>","<android.content.Intent: void <init>()>","<android.os.Bundle: java.lang.Object get(java.lang.String)>","<android.content.Intent: android.os.Bundle getExtras()>","<android.content.Intent: java.lang.String getAction()>","@parameter1: android.content.Intent"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.io.InputStream openStream()>","<com.xxx.yyy.MyService: void onStart(android.content.Intent,int)>","<android.database.Cursor: java.lang.String getString(int)>","<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>","<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>","<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>","<android.net.NetworkInfo: java.lang.String getTypeName()>","<android.app.PendingIntent: android.app.PendingIntent getBroadcast(android.content.Context,int,android.content.Intent,int)>","<android.net.NetworkInfo: java.lang.String getExtraInfo()>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.io.InputStream openStream()>","<com.ophone.MiniPlayer.MusicActivity: void onCreate(android.os.Bundle)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.io.InputStream openStream()>","<com.ophone.MiniPlayer.PlayingListActivity: boolean onOptionsItemSelected(android.view.MenuItem)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.io.InputStream openStream()>","<com.ophone.MiniPlayer.MusicActivity$9: void onClick(android.content.DialogInterface,int)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.io.InputStream openStream()>","<com.ophone.MiniPlayer.LogoActivity: void onCreate(android.os.Bundle)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.io.InputStream openStream()>","<com.xxx.yyy.MessageReceiver: void onReceive(android.content.Context,android.content.Intent)>","<android.content.Intent: void <init>()>","<android.content.Intent: java.lang.String getAction()>","@parameter1: android.content.Intent"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.io.InputStream openStream()>","<com.xxx.yyy.MyService: void onStart(android.content.Intent,int)>","<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>","<android.database.Cursor: java.lang.String getString(int)>","<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>","<android.net.NetworkInfo: java.lang.String getTypeName()>","<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>","<android.app.PendingIntent: android.app.PendingIntent getBroadcast(android.content.Context,int,android.content.Intent,int)>","<android.net.NetworkInfo: java.lang.String getExtraInfo()>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.io.InputStream openStream()>","<com.ophone.MiniPlayer.MusicActivity: void onCreate(android.os.Bundle)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.io.InputStream openStream()>","<com.ophone.MiniPlayer.PlayingListActivity: boolean onOptionsItemSelected(android.view.MenuItem)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.io.InputStream openStream()>","<com.ophone.MiniPlayer.MusicActivity$9: void onClick(android.content.DialogInterface,int)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.io.InputStream openStream()>","<com.ophone.MiniPlayer.LogoActivity: void onCreate(android.os.Bundle)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.lang.Object getContent()>","<com.xxx.yyy.MessageReceiver: void onReceive(android.content.Context,android.content.Intent)>","<android.database.Cursor: java.lang.String getString(int)>","<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>","<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>","<android.content.Intent: void <init>()>","<android.os.Bundle: java.lang.Object get(java.lang.String)>","<android.content.Intent: android.os.Bundle getExtras()>","<android.content.Intent: java.lang.String getAction()>","@parameter1: android.content.Intent"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.lang.Object getContent()>","<com.xxx.yyy.MyService: void onStart(android.content.Intent,int)>","<android.database.Cursor: java.lang.String getString(int)>","<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>","<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>","<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>","<android.net.NetworkInfo: java.lang.String getTypeName()>","<android.app.PendingIntent: android.app.PendingIntent getBroadcast(android.content.Context,int,android.content.Intent,int)>","<android.net.NetworkInfo: java.lang.String getExtraInfo()>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.lang.Object getContent()>","<com.ophone.MiniPlayer.MusicActivity: void onCreate(android.os.Bundle)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.lang.Object getContent()>","<com.ophone.MiniPlayer.PlayingListActivity: boolean onOptionsItemSelected(android.view.MenuItem)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.lang.Object getContent()>","<com.ophone.MiniPlayer.MusicActivity$9: void onClick(android.content.DialogInterface,int)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.INTERNET","<java.net.URL: java.lang.Object getContent()>","<com.ophone.MiniPlayer.LogoActivity: void onCreate(android.os.Bundle)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.WAKE_LOCK","<android.media.MediaPlayer: void stop()>","<com.xxx.yyy.MessageReceiver: void onReceive(android.content.Context,android.content.Intent)>","<android.content.Intent: void <init>()>","<android.content.Intent: java.lang.String getAction()>","@parameter1: android.content.Intent"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.WAKE_LOCK","<android.media.MediaPlayer: void stop()>","<com.xxx.yyy.MyService: void onStart(android.content.Intent,int)>","<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>","<android.database.Cursor: java.lang.String getString(int)>","<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>","<android.net.NetworkInfo: java.lang.String getTypeName()>","<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>","<android.app.PendingIntent: android.app.PendingIntent getBroadcast(android.content.Context,int,android.content.Intent,int)>","<android.net.NetworkInfo: java.lang.String getExtraInfo()>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.WAKE_LOCK","<android.media.MediaPlayer: void stop()>","<com.ophone.MiniPlayer.MusicActivity: void onCreate(android.os.Bundle)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.WAKE_LOCK","<android.media.MediaPlayer: void stop()>","<com.ophone.MiniPlayer.PlayingListActivity: boolean onOptionsItemSelected(android.view.MenuItem)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.WAKE_LOCK","<android.media.MediaPlayer: void stop()>","<com.ophone.MiniPlayer.MusicActivity$9: void onClick(android.content.DialogInterface,int)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.WAKE_LOCK","<android.media.MediaPlayer: void stop()>","<com.ophone.MiniPlayer.LogoActivity: void onCreate(android.os.Bundle)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.WAKE_LOCK","<android.media.MediaPlayer: void release()>","<com.xxx.yyy.MessageReceiver: void onReceive(android.content.Context,android.content.Intent)>","<android.content.Intent: void <init>()>","<android.content.Intent: java.lang.String getAction()>","@parameter1: android.content.Intent"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/657d6567d102d4d2185a4d9a9874d460bfb052c6.apk","android.permission.WAKE_LOCK","<android.media.MediaPlayer: void release()>","<com.xxx.yyy.MyService: void onStart(android.content.Intent,int)>","<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>","<android.database.Cursor: java.lang.String getString(int)>","<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>","<android.net.NetworkInfo: java.lang.String getTypeName()>","<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>","<android.app.PendingIntent: android.app.PendingIntent getBroadcast(android.content.Context,int,android.content.Intent,int)>","<android.net.NetworkInfo: java.lang.String getExtraInfo()>"
